club_name,canonical_name,league_name,city,state,source_url,source_type,website
United Philly Soccer,Philly,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Unity,Unity,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Unity Football Club,Unity Football,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Upper Dublin SC,Upper Dublin,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Upper Moreland SC Inc,Upper Moreland Inc,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Valley Athletic Association,Valley Athletic Association,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Valley SC,Valley,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Vereinigung Erzgebirge SC,Vereinigung Erzgebirge,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Villanova Soccer Academy,Villanova Academy,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Vitesse FC,Vitesse,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Warminster SC,Warminster,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
West Philly Soccer Academy,West Philly Academy,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
West-Mont United S.A,West-Mont S.A,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Whitpain Recreation Assoc,Whitpain Recreation Assoc,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
WSV Elite Soccer Club,Wsv Elite,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Yardley Makefield Soccer,Yardley Makefield,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
1776 United FC,1776,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
AC Inspire,Inspire,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
APL League,Apl League,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Aston Youth Soccer,Aston,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Brandywine United SC,Brandywine,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Central League Soccer,Central League,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Chester City United,Chester,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Chester Springs United,Chester Springs,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Chester Upland Youth Soccer,Chester Upland,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Chichester Soccer Club,Chichester,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Coventry SA,Coventry Sa,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
FC Europa,Europa,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Glenmoore Eagle Youth Association,Glenmoore Eagle Association,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Greater Chester Valley SA,Greater Chester Valley Sa,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Haverford SC,Haverford,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Interboro SC,Interboro,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Lionville SC,Lionville,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Liverpool SC,Liverpool,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
