club_name,canonical_name,league_name,city,state,source_url,source_type,website
Stonington Soccer Club,Stonington,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Stratford United,Stratford,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Suffield Soccer Club,Suffield,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Terryville Youth Soccer Club,Terryville,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Thomaston Soccer Club,Thomaston,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Tolland Soccer Club,Tolland,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Torrington Youth Soccer Club,Torrington,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Trumbull United Soccer Club,Trumbull,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Vale Sports Club,Vale Sports,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Valley FC,Valley,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Valley Regional Soccer Club,Valley Regional,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Vernon Soccer Club,Vernon,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Wallingford Soccer Club,Wallingford,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
