club_id,club_name_official,club_name_scraped,address_line1,city,state,zip,event_id,league_name,api_url
4742,Cap City Athletic 1847,Cap City Athletic 1847,PO Box 23206,Lansing,Michigan,48909,4004,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4004/4742/12
2359,Michigan Hawks,Michigan Hawks Magic,1098 W. Ann  Arbor Rd #251,Plymouth,Michigan,48170,4004,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4004/2359/12
1720,Michigan Burn,Michigan Burn,30845 23 Mile Rd,New Baltimore,Michigan,48047,4004,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4004/1720/12
4874,TKO Premier SC,TKO Premier SC,P.O. Box 19293,Kalamazoo,Michigan,49019,4004,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4004/4874/12
3650,Mercury,Mercury,5345 Hagewa Dr,Cincinnati,Ohio,45242,4169,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4169/3650/12
4009,Sporting Columbus,Sporting Columbus,268 S Cassady Avenue,Columbus,Ohio,43209,4169,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4169/4009/12
4858,Detroit City FC West,Detroit City FC West,46245 Michigan Ave,Canton,Michigan,48188,4004,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4004/4858/12
1501,FC Pride,FC Pride Elite,11960 E 62nd Street,Indianapolis,Indiana,46235,4169,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4169/1501/12
64,Match Fit Academy,Match Fit Surf,", New Jersey",,,,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/64/12
598,FC DELCO,FC DELCO,1950 Butler Pike #266,Conshohocken,Pennsylvania,19428,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/598/12
79,Penn Fusion SA,Penn Fusion SA,901 South Bolmar Street Suite P,West Chester,Pennsylvania,19382,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/79/12
3313,PDA White (Shore),PDA White Shore,21 longleaf Dr,Hamilton,New Jersey,08690,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/3313/12
3405,Pipeline SC,Pipeline SC,P.O.Box 10126,Baldwin,Maryland,21013,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/3405/12
1345,Philadelphia Ukrainian Nationals,Philadelphia Ukrainian Nationals,1 Lower State Road,North Wales,Pennsylvania,19454,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/1345/12
17,Bethesda SC,Bethesda SC,8655 Grovemont Circle,Gaithersburg,Maryland,20877,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/17/12
419,Maryland United FC,Maryland United FC,220 Prince George's Blvd,Upper Marlboro,Maryland,20774,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/419/12
2357,PDA Blue (North),PDA Blue,1 Upper Pond Rd,Somerset,New Jersey,08873,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/2357/12
46,HEX FC,HEX FC Bucks,601 Buttonwood Lane,Perkasie,Pennsylvania,18944,3959,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3959/46/12
3650,Mercury,Mercury,5345 Hagewa Dr,Cincinnati,Ohio,45242,3980,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3980/3650/12
1501,FC Pride,FC Pride Elite,11960 E 62nd Street,Indianapolis,Indiana,46235,3980,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3980/1501/12
43,Eclipse Select SC,Eclipse Select SC,500 Park Blvd. Suite 178C,Itasca,Illinois,60143,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/43/12
3031,Evolution SC,Evolution SC Mercurial,1740 Quincy Ave,Naperville,Illinois,60540,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/3031/12
2167,Chicago Inter Soccer,Chicago Inter Soccer,15781 Ridge Pointe Street,New Lenox,Illinois,60451,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/2167/12
54,FC Wisconsin,FC Wisconsin,N102W13797 Spaten Ct,Germantown,Wisconsin,53022,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/54/12
2017,Rockford Raptors FC,Rockford Raptors,8800 E Riverside Blvd.,Loves Park,Illinois,61111,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/2017/12
1255,FC 1974 Libertyville,FC 1974 Libertyville,30080 Technology Way,Libertyville,Illinois,60048,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/1255/12
342,Select,Select South,55 Recreation Park Drive,Hingham,Massachusetts,02043,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/342/12
31,Connecticut FC,Connecticut FC,667 Amity Road,Bethany,Connecticut,06524,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/31/12
52,FC Stars,FC Stars Blue,70 McGovern Blvd,,,,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/52/12
116,World Class FC,World Class FC,175 Old Orangeburg Road,Orangeburg,New York,10962,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/116/12
4038,NWI Lions United,NWI Lions United,PO Box 1252,Crown Point,Indiana,46308,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/4038/12
42,East Meadow SC,East Meadow SC,1836 Newbridge Rd,North Bellmore,New York,11710,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/42/12
9,SUSA FC,SUSA FC,271 Carleton Avenue,Central Islip,New York,11722,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/9/12
431,FSA FC,FSA FC,11 Executive Drive,Farmington,Connecticut,06032,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/431/12
3486,FC Wichita,FC Wichita,2999 N. Greenwich Rd,Wichita,Kansas,67226,4003,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4003/3486/12
2257,Indiana Elite FC,Indiana Elite FC,10971 Four Seasons Pl Suite 207,Crown Point,Indiana,46307,3958,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3958/2257/12
94,Scorpions SC,Scorpions SC,18 Coachman Lane,Auburn,Massachusetts,01501,3960,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3960/94/12
3587,West Side Alliance,West Side Alliance,5214 Greenan Drive,Sand Springs,Oklahoma,74063,4003,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4003/3587/12
3620,FC Tulsa Academy,FC Tulsa Academy,"4931 S. Mingo Road, Suite A",Tulsa,Oklahoma,74146,4003,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4003/3620/12
3740,Kansas City Surf,Kansas City Surf,14508 Ballentine Street,Overland Park,Kansas,66221,4003,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4003/3740/12
3585,Arkansas Comets FC,Arkansas Comets FC,416 E Lafayette,Fayetteville,Arkansas,72701,4003,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4003/3585/12
2133,Oklahoma Energy FC,OK Energy FC Frontier,1502 W Danforth Rd,Edmond,Oklahoma,73003,4003,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4003/2133/12
97,SLSG,SLSG Elite Navy,1 Soccer Park Rd,Fenton,Missouri,63026,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/97/12
3584,Sporting Springfield,Sporting Springfield,2733 E Battlefield #151,Springfield,Missouri,65804,4003,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4003/3584/12
373,Gretna Elite Academy,Gretna Elite Academy,10550 South 222nd Street,Gretna,Nebraska,68028,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/373/12
2330,Kansas City Athletics,Kansas City Athletics,9001 W. 67th,Merriam,Kansas,66202,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/2330/12
102,Sporting Blue Valley,Sporting Blue Valley,13700 Switzer Road,Overland Park,Kansas,66221,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/102/12
1730,Missouri Rush,Missouri Rush,901 Caledonia Dr.,O'Fallon,Missouri,63368,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/1730/12
3773,Sting Nebraska,Sting NE,309 Main St.,Beaver Crossing,Nebraska,68313,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/3773/12
4315,FC United Iowa,FC United,8610 Milburn Rd NE,Cedar Rapids,Iowa,52411,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/4315/12
3483,Sporting Iowa,Sporting Iowa,"4685 Merle Hay Rd., Suite 202",Des Moines,Iowa,50322,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/3483/12
4318,AFA Fillies,AFA Fillies,1950 Lake Clay Dr,Chesterfield,Missouri,63017,4005,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4005/4318/12
101,Solar Soccer Club,SOLAR,107 Sun Creek Drive Suite 300,Allen,Texas,75013,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/101/12
47,FC Dallas Youth,FC Dallas,"9200 World Cup Way, Ste 202",Dallas,Texas,75033,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/47/12
36,Sting Soccer Club,Sting,15000 E Beltwood Parkway,Dallas,Texas,75001,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/36/12
2738,Atl̩tico Dallas Youth,Atl̩tico Dallas Youth,1251 Digital Dr,Richardson,Texas,75081,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/2738/12
35,DKSC,DKSC,2241 Valwood Parkway # 100,Farmers Branch,Texas,75234,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/35/12
3694,Kernow Storm FC,Kernow Storm FC,2404 LAKE RIDGE RD,Waxahachie,Texas,75165,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/3694/12
1771,BVB International Academy,BVBIA,1830 Legends Trail,Carrollton,Texas,75006,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/1771/12
2127,Fever United,Fever United FC,PO Box 1931,Colleyville,Texas,76034,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/2127/12
2152,Frisco Fusion,FRISCO FUSION,123,Frisco,Texas,00000,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/2152/12
37,Dallas Texans,Dallas Texans,2013 Wing Point Lane,Dallas,Texas,75093,4170,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4170/37/12
36,Sting Soccer Club,Sting,15000 E Beltwood Parkway,Dallas,Texas,75001,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/36/12
47,FC Dallas Youth,FC Dallas,"9200 World Cup Way, Ste 202",Dallas,Texas,75033,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/47/12
2133,Oklahoma Energy FC,OK Energy FC,1502 W Danforth Rd,Edmond,Oklahoma,73003,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/2133/12
35,DKSC,DKSC,2241 Valwood Parkway # 100,Farmers Branch,Texas,75234,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/35/12
2738,Atl̩tico Dallas Youth,Atletico Dallas Youth,1251 Digital Dr,Richardson,Texas,75081,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/2738/12
1771,BVB International Academy,BVBIA,1830 Legends Trail,Carrollton,Texas,75006,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/1771/12
101,Solar Soccer Club,SOLAR,107 Sun Creek Drive Suite 300,Allen,Texas,75013,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/101/12
2261,Dallas Cosmos SC,Dallas Cosmos SC,"Dallas, Texas 00000",Dallas,Texas,00000,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/2261/12
3717,NTX Celtic FC,NTX Celtic FC,1106 Oakhollow Dr,Corinth,Texas,76210,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/3717/12
2134,Oklahoma Celtic Football Club,Oklahoma Celtic,1001 East Robinson St,Norman,Oklahoma,73071,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/2134/12
3594,Arkansas Rising,Arkansas Rising,16603 Cantrell Rd Suite 4,Little Rock,Arkansas,72223,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/3594/12
3694,Kernow Storm FC,Kernow Storm FC,2404 LAKE RIDGE RD,Waxahachie,Texas,75165,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/3694/12
331,Alleycats,Albany Alleycats,969 Watervliet Shaker Road,Colonie,New York,12205,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/331/12
4349,CFC North,CFC North,52 Ridgewood Dr,Rocky Hill,Connecticut,06067,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/4349/12
342,Select,Select North,55 Recreation Park Drive,Hingham,Massachusetts,02043,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/342/12
94,Scorpions SC,Scorpions SC South,18 Coachman Lane,Auburn,Massachusetts,01501,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/94/12
4297,New England Surf,New England Surf,65 Green Street,Charlestown,Massachusetts,02129,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/4297/12
2152,Frisco Fusion,FRISCO FUSION,123,Frisco,Texas,00000,3961,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/3961/2152/12
4370,AC Connecticut,AC Connecticut,153 S Main St,Newtown,Connecticut,06470,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/4370/12
3293,CT Rush,CT Rush Select,"Connecticut Sportsplex, 216 Foxon Road",North Branford,Connecticut,06471,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/3293/12
31,Connecticut FC,Connecticut FC Legacy,667 Amity Road,Bethany,Connecticut,06524,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/31/12
422,NLSA Surf,NLSA Surf,"108 Straube Center Blvd., Bldg G-108",Pennington,New Jersey,08534,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/422/12
64,Match Fit Academy,Match Fit Surf White,", New Jersey",,,,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/64/12
52,FC Stars,FC Stars Skyblue,70 McGovern Blvd,,,,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/52/12
2628,PDA South,PDA South Blue,315 Bridge Street,Westampton,New Jersey,08060,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/2628/12
3675,Sporting Club Premier,PDA SCP,44 Ely Lane,Sparta,New Jersey,07871,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/3675/12
4338,PSA Monmouth,PSA Monmouth,16 Hanover Ave,Randolph,New Jersey,07869,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/4338/12
46,HEX FC,HEX PA Dominion,601 Buttonwood Lane,Perkasie,Pennsylvania,18944,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/46/12
369,PSA North,PSA North,16 W Hanover Ave,Randolph,New Jersey,07869,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/369/12
1409,East Coast Surf SC,East Coast Surf SC,45 Cherry Valley Ave,Ny,New York,11552,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/1409/12
3288,Long Island Slammers,Long Island Slammers,51 Juniper Ave,Smithtown,New York,11787,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/3288/12
518,Manhattan Soccer Club,Manhattan SC,New York City,New York,New York,10025,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/518/12
9,SUSA FC,SUSA FC Northeast,271 Carleton Avenue,Central Islip,New York,11722,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/9/12
344,NJ Crush FC,NJ Crush FC,1 Tice Rd,Franklin Lakes,New Jersey,07417,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/344/12
435,Quickstrike FC,Quickstrike FC,1 Ardmore Street,New Windor,New York,12553,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/435/12
343,WNY Flash,WNY Flash Binghamton,6831 Seneca Street,Elma,New York,14059,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/343/12
397,FC Europa,FC Europa,PO Box 732,Devon,Pennsylvania,19333,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/397/12
4496,Reading Rage Surf,Reading Rage Surf,1015 Hilltop Court,Leesport,Pennsylvania,19533,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/4496/12
1484,West-Mont United,West-Mont United,"560 Royersford Rd,",Royersford,Pennsylvania,19468,4006,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4006/1484/12
2731,Florida Premier FC,Florida Premier FC,13553 FL-54,Odessa,Florida,33556,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/2731/12
990,Jacksonville FC,Jacksonville FC,2850 Hodges Boulevard,Jacksonville,Florida,32224,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/990/12
77,Orlando City Youth Soccer,Orlando Pride,1900 Seminole Soccer Loop,Sanford,Florida,32771,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/77/12
1353,Sporting Jax Soccer Academy,Sporting Jax,112 Bartram Oaks Walk #600308,St Johns,Florida,32260,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/1353/12
874,Tampa Bay United,Tampa Bay United,PO Box 272051,Tampa,Florida,33688,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/874/12
4314,South Florida FA,South Florida FA,"8165 Severn Drive, Unit D",Boca Raton,Florida,33433,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/4314/12
4346,FC Prime Miami,FC Prime Miami,"4577 N Nob Hill Road, Suite 101",,,,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/4346/12
390,Team Boca Soccer,Team Boca Soccer,PO Box 812650,Boca Raton,Florida,33481,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/390/12
358,Sunrise Surf,Sunrise Surf Sunrise Surf,1856 N Nob Hill Road #219,Sunrise,Florida,33322,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/358/12
3390,Cape Coral SA,Cape Coral SA,PO BOX 100732,Cape Coral,Florida,33910,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/3390/12
354,Davie United SC,Davie United SC,PO Box 292171,Davie,Florida,33329-2171,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/354/12
3055,Florida Hawks FC,FHFC,16112 Fishhawk Blvd,Lithia,Florida,33547,4012,Pre-ECNL North Girls,https://api.athleteone.com/api/Script/get-club-info/4012/3055/12
